Gym_ID,Gym_Name,Brand,Parent_Category,Price_Tier,Gym_Format,Direct_Budget_Competitor,Major_Chain,Municipality,Market_Zone,Market_Zone_Assignment_Method,Market_Zone_Assignment_Distance_km,Address,Latitude,Longitude,Equipment_Access,Open_24_7_Status,Open_24_7_Flag,Personal_Training,Personal_Training_Flag,Group_Classes,Group_Classes_Flag,Women_Only_Area,Pool,Sauna,Tanning,Tanning_Flag,Hydromassage,Hydromassage_Flag,Parking,Google_Rating,Google_Review_Count,Source_URL,Source_Type,Amenity_Source_Level,Record_Source_Quality,Data_Collection_Date,Verification_Status,Notes,Review_Source,Review_URL,Review_Collection_Date,Review_Data_Status,Review_Confidence,Top_Positive_Review_Theme,Top_Negative_Review_Theme,Common_Complaint,Common_Strength,Customer_Satisfaction_Gap_Flag,Major_Chain_Verification_Level,Major_Chain_Verification_Method,Official_Locator_URL,Row_Level_Official_Verification_Status,Fresh_SerpApi_Checked_Date,Fresh_SerpApi_Status,Fresh_Location_Match_Status,Fresh_Match_Score,Fresh_SerpApi_Result_Title,Fresh_SerpApi_Result_Address,Fresh_SerpApi_Rating,Fresh_SerpApi_Review_Count,Fresh_Crossmatch_Action
GYM_FULL_0133,GoodLife Fitness,GoodLife Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Hamilton,Southeast Hamilton,Nearest market-zone centroid within municipality,4.05,"GoodLife Fitness, Queenston Road, Corman, Hamilton, Golden Horseshoe, Ontario, L8K 3W7, Canada",43.2298575,-79.7773131,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.3,547,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official GoodLife club locator available; current rows remain mostly open-source and need row-level official page matching.,https://www.goodlifefitness.com/clubs.html,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0134,Phoenix Fitness,Local / Independent,Local/Independent,Unknown,Local/independent gym,No,No,Hamilton,West Hamilton,Nearest market-zone centroid within municipality,1.42,"Phoenix Fitness, Martindale Crescent, Meadowlands Power Centre, Horning, Hamilton, Golden Horseshoe, Ontario, L9K 1L6, Canada",43.2285365,-79.9413944,Yes,Unknown,0,Unknown,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.4,114,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Likely match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Likely match,Likely match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0135,GoodLife Fitness,GoodLife Fitness,Full-Service Chain,Mid/Premium,Full-service chain gym,No,Yes,Hamilton,South Hamilton,Nearest market-zone centroid within municipality,3.08,"GoodLife Fitness, Tunbridge Crescent, Templemead, Hamilton, Golden Horseshoe, Ontario, L8W 1Z6, Canada",43.1981231,-79.8419779,Yes,Unknown,0,Likely,1,Likely,1,Unknown,Unknown,Unknown,Unknown,0,Unknown,0,Needs location verification,4.3,948,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Major chain official locator identified; current row retained as working record pending row-level official page/address confirmation.; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Medium,Official GoodLife club locator available; current rows remain mostly open-source and need row-level official page matching.,https://www.goodlifefitness.com/clubs.html,Official locator available; row-level match pending,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0136,The Yoga Shala,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Hamilton,North Hamilton,Nearest market-zone centroid within municipality,3.95,"The Yoga Shala, Dundas Street East, Downtown Waterdown, Waterdown, Hamilton, Golden Horseshoe, Ontario, L0R 2H5, Canada",43.3334942,-79.8924031,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,,,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation,,,,,SerpApi location uncertain or missing; manual review required,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0137,de la sol yoga studios,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Hamilton,Central Hamilton,Nearest market-zone centroid within municipality,3.3,"de la sol yoga studios, 430, York Boulevard, Strathcona, Hamilton, Golden Horseshoe, Ontario, L8R 3K8, Canada",43.2653059,-79.8807241,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.8,172,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0138,Yin Yoga Studio,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Hamilton,West Hamilton,Nearest market-zone centroid within municipality,2.14,"Yin Yoga Studio, 343, Wilson Street East, Downtown Ancaster, Old Mill, Hamilton, Golden Horseshoe, Ontario, L9G 2C1, Canada",43.22705,-79.9767892,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.3,16,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0139,Modo Yoga,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Hamilton,West Hamilton,Nearest market-zone centroid within municipality,2.45,"Modo Yoga, 101, Osler Drive, Dundana East, Hamilton, Golden Horseshoe, Ontario, L9H 4H4, Canada",43.2576228,-79.9428708,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.8,285,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0140,Studio Zee Pilates,Local / Independent,Boutique/Specialty,Premium/Specialty,Yoga/Pilates/Studio,No,No,Hamilton,Central Hamilton,Nearest market-zone centroid within municipality,3.31,"Studio Zee Pilates, 430, York Boulevard, Strathcona, Hamilton, Golden Horseshoe, Ontario, L8R 3K8, Canada",43.2653714,-79.8808394,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,5,104,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0141,United Family Martial Arts,Local / Independent,Boutique/Specialty,Premium/Specialty,Boxing/Martial arts fitness,No,No,Hamilton,Central Hamilton,Nearest market-zone centroid within municipality,3.62,"United Family Martial Arts, 407, Charlton Avenue West, Kirkendall North, Hamilton, Golden Horseshoe, Ontario, L8P 2E6, Canada",43.2540431,-79.8908542,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.4,28,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
GYM_FULL_0142,United Family Martial Arts,Local / Independent,Boutique/Specialty,Premium/Specialty,Boxing/Martial arts fitness,No,No,Hamilton,Southeast Hamilton,Nearest market-zone centroid within municipality,4.31,"United Family Martial Arts, 290, Queenston Road, Glenview East, Hamilton, Golden Horseshoe, Ontario, L8K 1H1, Canada",43.2339228,-79.791715,Limited / class or coaching focused,Unknown,0,Likely,1,Likely,1,Unknown,No,Unknown,Unknown,0,Unknown,0,Needs location verification,4.5,64,https://nominatim.openstreetmap.org/,OpenStreetMap Nominatim place search,Inferred from brand/category unless source record confirms location service,Open place record - verify against official website or Google Maps,2026-07-26,Full working database record - verify before final recommendation; SerpApi rating/location Strong match,,SerpApi Google Maps API,,2026-07-29,Collected via SerpApi; Strong match,Strong match,,,,,Not available until reviews collected,Not applicable - local/independent,Local/independent record retained as working open-source inventory.,,Not major chain,,Error - Your account has run out of searches.,No SerpApi result found,,,,,,Not fresh-checked: SerpApi quota exhausted; retained prior rating/location data where available
